,Discharge,Sediment_Load_tonnes_day,Rainfall,Monthly_Sediment_Yield_tons_ha
1990-01-01,5.060612903225806,2439.782208,2.6,0.014662152692307693
1990-02-01,3.5869642857142856,1561.96512,0.4,0.009386809615384616
1990-03-01,2.6202580645161295,1223.8452000000002,51.9,0.0073548389423076935
1990-04-01,1.9722,895.9896,58.9,0.005384552884615384
1990-05-01,2.9258709677419352,1638.1738080000002,144.1,0.00984479451923077
1990-06-01,13.9384,18335.617488000004,260.9,0.11019000894230771
1990-07-01,101.59551612903225,291410.425008,465.5,1.7512645733653847
1990-08-01,176.25470967741936,620161.668576,415.7,3.726933104423077
1990-09-01,133.5377,383690.901672,287.7,2.305834745625
1990-10-01,41.068064516129034,66687.64862400001,77.5,0.40076711913461543
1990-11-01,9.7529,4134.464208,15.2,0.024846539711538464
1990-12-01,5.429161290322581,2617.4638080000004,10.7,0.015729950769230772
1991-01-01,3.688354838709677,1778.2001280000002,0.3,0.010686298846153847
1991-02-01,2.500178571428571,1059.818256,3.4000000000000004,0.006369100096153846
1991-03-01,2.0500645161290323,951.253632,24.2,0.005716668461538461
1991-04-01,4.3956333333333335,1821.345264,68.0,0.010945584519230769
1991-05-01,8.860096774193549,7312.2199200000005,194.7,0.04394362932692308
1991-06-01,55.34036666666667,110323.01088,260.0,0.6629988634615385
1991-07-01,190.63751612903226,666526.309632,384.8,4.005566764615385
1991-08-01,217.2966129032258,820203.9341760001,335.3,4.929110181346155
1991-09-01,162.7613,539264.713536,210.4,3.240773518846154
1991-10-01,42.11983870967742,66880.84334400001,211.2,0.4019281450961539
1991-11-01,11.047433333333334,8815.878648,55.7,0.052980039951923075
1991-12-01,6.321967741935484,3070.979568,15.200000000000001,0.01845540605769231
1992-01-01,4.192612903225807,2021.3089920000002,2.4000000000000004,0.012147289615384617
1992-02-01,2.9391724137931035,1306.2085920000002,7.0,0.007849811250000002
1992-03-01,2.2802258064516128,1112.9050080000002,52.4,0.006688131057692309
1992-04-01,3.7781000000000002,2213.100144,49.7,0.013299880673076922
1992-05-01,6.623258064516129,5876.684784000001,189.0,0.03531661528846154
1992-06-01,30.552233333333334,47258.558352,220.3,0.28400575932692307
1992-07-01,121.41451612903225,339898.217328,418.3,2.0426575560576925
1992-08-01,195.58151612903225,735236.839944,285.6,4.418490624663462
1992-09-01,145.12503333333333,429703.575696,237.6,2.582353219326923
1992-10-01,89.78396774193548,201869.48174400002,199.3,1.213157943173077
1992-11-01,29.423000000000002,34660.17864,64.6,0.20829434278846154
1992-12-01,10.914258064516128,5458.662576000001,21.8,0.03280446259615385
1993-01-01,5.509645161290323,2656.2660480000004,2.2,0.01596313730769231
1993-02-01,3.7694642857142857,1606.4205120000001,0.4,0.009653969423076924
1993-03-01,3.173225806451613,1491.325992,47.8,0.008962295625
1993-04-01,5.018566666666667,2201.224248,47.800000000000004,0.01322851110576923
1993-05-01,8.98116129032258,10125.953856000002,191.3,0.060853088076923086
1993-06-01,74.91823333333333,154584.990432,253.3,0.9289963367307692
1993-07-01,187.9421612903226,702072.015264,443.5,4.219182784038462
1993-08-01,179.33748387096776,645263.899056,303.4,3.8777878549038465
1993-09-01,154.83656666666667,497897.02728000004,248.0,2.992169635096154
1993-10-01,89.73812903225807,221284.614096,183.4,1.32983542125
1993-11-01,22.919666666666668,21426.301440000003,54.1,0.12876383076923079
1993-12-01,8.186064516129033,4000.631472,18.599999999999998,0.024042256442307692
1994-01-01,4.80383870967742,2315.9882880000005,1.4,0.01391819884615385
1994-02-01,3.376035714285714,1404.551664,1.0,0.008440815288461538
1994-03-01,2.4399032258064515,1100.5022880000001,28.1,0.006613595480769232
1994-04-01,2.1104666666666665,996.4671840000001,41.9,0.00598838451923077
1994-05-01,7.174709677419354,6434.795520000001,175.5,0.038670646153846154
1994-06-01,61.53963333333333,140354.945424,272.3,0.8434792393269231
1994-07-01,147.62190322580648,470478.81628800003,321.0,2.8273967325
1994-08-01,177.60664516129032,638565.1433280001,421.1,3.8375309094230774
1994-09-01,118.64703333333334,324506.69064000004,214.2,1.9501604004807696
1994-10-01,23.37709677419355,24244.269408000004,96.8,0.14569873442307696
1994-11-01,10.4642,4824.477288,26.7,0.02899325293269231
1994-12-01,6.365,3535.642224,50.6,0.021247849903846153
1995-01-01,3.565806451612903,1610.405712,1.2000000000000002,0.009677918942307693
1995-02-01,2.517535714285714,1077.504768,1.1,0.006475389230769231
1995-03-01,1.8783548387096773,904.58208,35.9,0.005436190384615385
1995-04-01,1.9485999999999999,1025.88768,62.1,0.006165190384615385
1995-05-01,11.065032258064516,13600.82664,195.9,0.08173573701923076
1995-06-01,45.213766666666665,76860.49564800001,323.6,0.4619020171153847
1995-07-01,92.63948387096774,220338.251568,430.8,1.3241481464423077
1995-08-01,198.9793870967742,751199.091984,308.5,4.514417620096154
1995-09-01,131.7718,376812.48340800003,260.7,2.2644980974038464
1995-10-01,25.42964516129032,26895.827088000002,75.9,0.16163357625000002
1995-11-01,10.224066666666666,5819.021856,48.7,0.03497008326923077
1995-12-01,5.639516129032258,2689.0574400000005,11.799999999999999,0.016160200961538463
1996-01-01,3.576645161290323,1724.3435520000003,5.5,0.01036264153846154
1996-02-01,2.2712413793103448,1013.7221280000001,2.2,0.006092080096153847
1996-03-01,4.081709677419355,3556.287504000001,45.8,0.02137192009615385
1996-04-01,3.9101,2701.20744,61.00000000000001,0.01623321778846154
1996-05-01,19.74290322580645,29109.331584000003,215.6,0.17493588692307693
1996-06-01,85.187,195416.88307200003,270.5,1.1743803069230772
1996-07-01,202.9754516129032,749800.034064,459.7,4.506009820096154
1996-08-01,223.52112903225805,859458.305808,346.6,5.165013857019231
1996-09-01,141.69536666666667,423620.317584,262.3,2.5457951777884618
1996-10-01,85.50945161290323,194809.616352,134.6,1.1707308675
1996-11-01,68.06916666666667,118075.776192,39.4,0.7095900011538462
1996-12-01,47.881032258064515,66873.808008,14.399999999999999,0.40188586543269234
1997-01-01,2.9428709677419356,1463.50152,2.6,0.00879508125
1997-02-01,1.9274285714285715,824.881968,0.0,0.004957223365384616
1997-03-01,1.7458709677419355,850.09176,49.0,0.00510872451923077
1997-04-01,1.6658000000000002,760.869936,42.0,0.004572535673076923
1997-05-01,18.386387096774197,26151.255648000002,206.6,0.15715898826923078
1997-06-01,60.78996666666667,125340.80745600001,244.8,0.7532500448076924
1997-07-01,160.85999999999999,518227.935264,460.3,3.1143505725000002
1997-08-01,196.73006451612906,731574.2175840001,312.1,4.39647967298077
1997-09-01,125.08203333333334,335213.95104,237.6,2.0145069173076924
1997-10-01,63.55812903225806,121143.206016,196.4,0.7280240746153845
1997-11-01,35.669999999999995,44486.305488000005,55.8,0.26734558586538465
1997-12-01,10.542,6633.305136000001,17.0,0.03986361259615385
1998-01-01,4.4792903225806455,2159.519616,7.9,0.012977882307692309
1998-02-01,2.5311071428571426,1080.004752,0.2,0.006490413173076923
1998-03-01,1.852290322580645,905.39856,10.2,0.005441097115384615
1998-04-01,1.2846000000000002,620.695872,34.6,0.0037301434615384615
1998-05-01,10.134677419354839,14210.682768,184.3,0.08540073778846154
1998-06-01,64.29943333333333,150099.381504,290.9,0.9020395523076923
1998-07-01,142.69648387096774,433600.428672,391.59999999999997,2.605771806923077
1998-08-01,184.56412903225808,664360.195968,389.5,3.9925492546153847
1998-09-01,153.73146666666665,465270.435936,283.4,2.7960963698076924
1998-10-01,96.1386129032258,239885.93361600002,167.0,1.4416221972115386
1998-11-01,18.317433333333334,13268.585376,18.8,0.07973909480769231
1998-12-01,6.541225806451613,3055.07376,9.9,0.01835981826923077
1999-01-01,3.7180967741935484,1820.804832,14.5,0.01094233673076923
1999-02-01,2.1382142857142856,915.6278880000001,0.2,0.005502571442307693
1999-03-01,1.4334193548387097,691.068672,5.3,0.004153056923076923
1999-04-01,1.7079333333333333,903.5517600000001,61.5,0.005429998557692308
1999-05-01,8.909709677419356,9168.043968000002,211.8,0.05509641807692309
1999-06-01,57.74303333333333,114974.99121600001,312.1,0.6909554760576924
1999-07-01,163.04058064516127,526287.632904,374.6,3.1627862554326924
1999-08-01,186.85551612903225,660741.63048,339.6,3.970803067788462
1999-09-01,127.08083333333335,346809.273408,253.3,2.084190345
1999-10-01,122.52325806451613,350410.119336,237.5,2.1058300440865385
1999-11-01,19.662333333333333,16032.933936000001,57.0,0.0963517664423077
1999-12-01,7.599064516129032,4105.588032000001,33.1,0.024673005000000005
2000-01-01,3.423967741935484,1650.735936,0.0,0.009920288076923077
2000-02-01,2.0260344827586207,860.0256,4.7,0.005168423076923077
2000-03-01,1.4889354838709679,712.538208,12.899999999999999,0.004282080576923078
2000-04-01,3.0965333333333334,1834.179552,86.6,0.011022713653846154
2000-05-01,6.078548387096775,5615.372304,142.3,0.03374622778846154
2000-06-01,49.0447,92712.22156800001,338.4,0.5571647930769231
2000-07-01,146.03170967741937,446052.33576000005,392.3,2.6806029793269235
2000-08-01,203.22093548387096,772251.674976,383.6,4.640935546730769
2000-09-01,134.1646,376851.798864,248.4,2.264734368173077
2000-10-01,126.97751612903225,340018.006608,176.4,2.0433774435576924
2000-11-01,36.7092,48960.28346400001,72.1,0.29423247274038467
2000-12-01,8.952806451612902,4736.3304960000005,18.0,0.02846352461538462
2001-01-01,3.8302903225806455,1846.628928,2.0,0.011097529615384617
2001-02-01,2.3271071428571433,1005.1179840000001,10.3,0.0060403725
2001-03-01,1.802967741935484,836.2232640000001,19.3,0.005025380192307693
2001-04-01,1.7911333333333335,873.86688,28.1,0.005251603846153846
2001-05-01,6.004645161290322,5617.87812,165.7,0.033761286778846156
2001-06-01,67.16553333333334,142595.41708800002,297.3,0.8569436123076924
2001-07-01,150.91109677419354,481873.37011200003,403.9,2.895873618461539
2001-08-01,205.90396774193547,744586.960896,380.9,4.474681255384615
2001-09-01,128.69783333333334,367954.911792,222.4,2.21126749875
2001-10-01,41.18696774193548,60229.089648,95.0,0.36195366375
2001-11-01,13.860999999999999,8707.42872,36.300000000000004,0.052328297596153844
2001-12-01,5.3870000000000005,2613.5641440000004,20.5,0.01570651528846154
2002-01-01,3.083548387096774,1486.61568,7.1000000000000005,0.008933988461538462
2002-02-01,1.792892857142857,774.532368,4.4,0.004654641634615385
2002-03-01,1.4064516129032258,667.4762880000001,22.7,0.004011275769230769
2002-04-01,1.0296999999999998,491.007744,38.6,0.0029507676923076925
2002-05-01,1.0106451612903227,544.187808,76.3,0.0032703594230769233
2002-06-01,38.224799999999995,64850.253696,355.5,0.3897250823076923
2002-07-01,144.9157741935484,460734.854544,471.3,2.7688392700961537
2002-08-01,168.35532258064518,548057.818224,379.3,3.2936166960576925
2002-09-01,99.69896666666666,241985.48472,264.3,1.4542396918269231
2002-10-01,28.946806451612904,35634.040992,90.3,0.21414688096153847
2002-11-01,10.146233333333333,5537.2040640000005,33.9,0.033276466730769234
2002-12-01,4.184903225806452,2004.2095680000002,6.2,0.012044528653846155
2003-01-01,2.2230322580645163,1071.750528,3.1,0.006440808461538462
2003-02-01,1.50425,648.8411040000001,14.5,0.0038992854807692314
2003-03-01,1.1915483870967742,568.724976,18.5,0.0034178183653846153
2003-04-01,0.6663333333333333,310.88448,29.400000000000002,0.0018682961538461539
2003-05-01,0.889225806451613,428.70643200000006,57.300000000000004,0.0025763607692307696
2003-06-01,43.4872,79953.364656,349.2,0.48048897028846155
2003-07-01,178.43306451612904,619876.6470720001,438.2,3.7252202348076926
2003-08-01,184.224,643346.415216,392.8,3.866264514519231
2003-09-01,173.78366666666668,559801.211184,308.6,3.3641899710576926
2003-10-01,32.71932258064516,43530.796440000006,74.8,0.26160334399038465
2003-11-01,10.1875,6252.681600000001,32.8,0.037576211538461544
2003-12-01,4.028612903225807,1942.2426240000002,3.4,0.011672131153846155
2004-01-01,2.3086129032258067,1150.5991680000002,11.5,0.006914658461538463
2004-02-01,1.3910689655172415,597.628368,13.2,0.003591516634615385
2004-03-01,0.9317096774193548,446.10134400000004,12.5,0.0026808975000000004
2004-04-01,2.2633666666666667,1046.536848,70.1,0.0062892839423076925
2004-05-01,1.1473548387096772,579.280896,78.0,0.0034812553846153846
2004-06-01,27.448933333333333,39242.081664000005,260.1,0.2358298176923077
2004-07-01,137.39464516129033,409441.909104,479.5,2.4605883960576924
2004-08-01,165.9651935483871,543547.72656,353.2,3.2665127798076923
2004-09-01,137.6655,416184.552576,300.1,2.50110909
2004-10-01,64.00541935483871,143578.424016,131.4,0.8628511058653846
2004-11-01,11.416966666666667,5417.667504,38.4,0.03255809798076923
2004-12-01,5.093838709677419,2646.339984,18.7,0.015903485480769232
2005-01-01,2.6194838709677417,1282.876704,5.7,0.007709595576923077
2005-02-01,1.4641428571428572,631.376208,4.0,0.003794328173076923
2005-03-01,1.638774193548387,835.88112,56.1,0.005023324038461539
2005-04-01,1.0426,486.43545600000004,27.8,0.0029232900000000003
2005-05-01,1.706225806451613,856.386432,96.0,0.005146553076923077
2005-06-01,33.6751,62644.665168,316.8,0.3764703435576923
2005-07-01,130.93245161290324,391914.062496,533.7,2.355252779423077
2005-08-01,118.24587096774194,322434.04449600005,400.2,1.9377045943269233
2005-09-01,120.23153333333333,328957.35033600003,305.1,1.9769071534615386
2005-10-01,50.28893548387097,88673.991192,133.2,0.5328965816826923
2005-11-01,15.7922,15302.903616,39.7,0.091964565
2005-12-01,14.168870967741936,7354.089792000001,39.9,0.044195251153846156
2006-01-01,12.173225806451613,4913.351136,3.6,0.02952735057692308
2006-02-01,9.781,3232.7748,2.6,0.019427733173076923
2006-03-01,8.556,3425.1258239999997,10.9,0.020583688846153844
2006-04-01,8.1336,3033.876384,35.9,0.01823243019230769
2006-05-01,32.08483870967742,48487.572648,223.6,0.2913916625480769
2006-06-01,84.16556666666666,178754.01732,390.6,1.074242892548077
2006-07-01,139.80167741935483,434482.180416,509.0,2.6110707957692307
2006-08-01,217.07209677419354,812482.305912,470.1,4.882706165336539
2006-09-01,187.37579999999997,595135.666224,304.5,3.576536455673077
2006-10-01,116.49932258064516,303327.6080688,174.3,1.8228822600288461
2006-11-01,49.2338,70382.09232000001,29.4,0.42296930480769235
2006-12-01,33.373516129032254,37567.8,39.1,0.22576802884615385
2007-01-01,35.75465870967742,39909.0764232,16.900000000000002,0.23983819965865386
2007-02-01,27.634074642857144,19318.69039536,3.8,0.11609789901057693
2007-03-01,24.025644193548388,13647.52082016,23.599999999999998,0.08201635108269231
2007-04-01,22.893171666666664,14123.90906208,65.60000000000001,0.08487926119038461
2007-05-01,40.021377096774195,55911.097609920005,172.3,0.3360041923673077
2007-06-01,98.70649666666667,234578.31777936002,391.7,1.4097254674240385
2007-07-01,170.63097387096775,567215.23165776,358.6,3.408745382558654
2007-08-01,210.09089354838707,757237.0552848,391.40000000000003,4.550703457240385
2007-09-01,158.14351,478856.5842096,328.9,2.8777438954903847
2007-10-01,75.47356774193548,145177.52210208,91.7,0.872461070325
2007-11-01,46.125549666666664,62486.70012144001,48.0,0.3755210343836539
2007-12-01,32.24441387096774,32139.083111040003,0.0,0.19314352831153847
2008-01-01,28.281317096774192,27484.135064640002,39.5,0.1651690809173077
2008-02-01,23.491425172413795,11922.36102144,2.2,0.07164880421538461
2008-03-01,20.139703870967743,7989.6594024000005,3.4,0.048014780062500005
2008-04-01,27.949911999999998,26966.82033504,109.5,0.16206021835961537
2008-05-01,61.43672129032258,115488.87915960001,194.6,0.6940437449495193
2008-06-01,94.41775866666667,225156.94452288002,308.7,1.3531066377576924
2008-07-01,187.2178741935484,672045.0939072,491.90000000000003,4.0387325355
2008-08-01,198.84045806451616,719537.2724592001,357.9,4.324142262375001
2008-09-01,154.76605766666668,454080.58741152,270.6,2.7288496839634617
2008-10-01,75.52155,142652.90824416,80.5,0.8572891120442307
2008-11-01,51.757951000000006,74966.84870832,13.200000000000001,0.45052192733365387
2008-12-01,32.389678064516126,32303.05888896,8.5,0.19412895966923077
2009-01-01,26.598644516129035,23617.608819120003,4.8,0.14193274530721156
2009-02-01,23.48867428571429,9883.629396,18.9,0.059396811274038466
2009-03-01,22.611836129032255,11361.41624448,38.9,0.06827774185384615
2009-04-01,21.172355333333332,10652.46148944,42.1,0.06401719645096154
2009-05-01,25.059142258064515,20321.639536320003,78.9,0.12212523759807693
2009-06-01,62.60114933333333,120371.10401736002,239.6,0.7233840385658655
2009-07-01,151.99403322580645,474750.73980288004,489.3,2.8530693497769235
2009-08-01,162.27399677419356,516213.4586544001,493.0,3.1022443428750006
2009-09-01,116.14210933333334,310376.42034336005,203.7,1.865242910717308
2009-10-01,73.23936419354838,142697.84399856,134.1,0.8575591586451924
2009-11-01,39.73444466666667,46887.76978416,19.8,0.2817774626451923
2009-12-01,30.93639064516129,31035.979867680002,40.3,0.1865143020894231
2010-01-01,26.601874193548387,25353.571212000003,10.3,0.15236521161057695
2010-02-01,21.788832142857142,9492.697022400002,0.0,0.0570474580673077
2010-03-01,19.91917612903226,8033.17936104,12.799999999999999,0.04827631827548077
2010-04-01,20.139487666666664,8691.334188480001,57.2,0.05223157565192308
2010-05-01,39.755560967741935,53580.84580512,159.2,0.3220002752711538
2010-06-01,82.16837633333333,178684.93035936,326.0,1.0738277064865385
2010-07-01,153.30162419354838,495939.79641600006,423.3,2.9804074303846155
2010-08-01,181.2189612903226,605209.2273360001,493.4,3.6370746835096157
2010-09-01,159.14244666666667,493089.4857312,328.2,2.9632781594423077
2010-10-01,76.33031741935484,157018.43702736002,86.8,0.9436204148278847
2010-11-01,41.121124,52900.836354720006,19.799999999999997,0.3179136800163462
2010-12-01,30.169574516129032,30526.745724000004,8.1,0.18345400074519233
2011-01-01,25.93552129032258,25749.08186112,18.8,0.1547420784923077
2011-02-01,22.778219285714282,14509.7345088,2.3,0.08719792373076923
2011-03-01,21.487592903225806,15190.770371760002,31.1,0.09129068733028847
2011-04-01,19.975815333333333,11047.198970880001,31.2,0.06638941689230769
2011-05-01,39.098811612903226,58140.95686128001,137.4,0.34940478882980774
2011-06-01,95.26257266666667,214926.19996896002,331.6,1.2916237978903848
2011-07-01,109.18795258064516,282554.15836032,360.2,1.6980418170692309
2011-08-01,172.49776096774193,565336.8508334401,425.2,3.3974570362586545
2011-09-01,168.980607,534979.51413408,319.8,3.215021118594231
2011-10-01,71.16156483870968,132349.14370656002,64.8,0.7953674501596155
2011-11-01,47.707502,68461.93637424,44.0,0.4114299060951923
2011-12-01,29.79492677419355,28728.98347392,2.4,0.17265014106923077
2012-01-01,25.48247870967742,23999.35410144,0.0,0.14422688762884614
2012-02-01,21.876982413793105,9445.9836744,0.0,0.0567667288125
2012-03-01,20.137284516129032,8862.040910880001,6.8,0.05325745739711539
2012-04-01,18.635753333333334,6911.510820480001,1.4,0.04153552175769231
2012-05-01,24.482744193548385,18740.13974352,75.4,0.1126210321125
2012-06-01,55.47788766666667,100755.04828176001,289.3,0.6054990882317308
2012-07-01,140.20788967741936,431023.06659024,533.2,2.590282852104808
2012-08-01,234.2123806451613,904293.2641968001,432.2,5.434454712721155
2012-09-01,310.8663466666667,1290083.9354784,297.6,7.752908266096154
2012-10-01,71.39297774193548,136350.15950736002,56.3,0.8194120162701924
2012-11-01,44.30679166666667,59830.0527384,40.4,0.35955560539903847
2012-12-01,34.90676419354839,40417.89614496,24.1,0.24289601048653847
2013-01-01,24.89716387096774,19462.28127264,9.0,0.11696082495576923
2013-02-01,21.073430357142858,8093.82234384,0.7000000000000001,0.04864075927788462
2013-03-01,19.05532322580645,8439.89890032,29.3,0.050720546275961544
2013-04-01,16.22311966666667,5556.051727200001,21.2,0.033389733937500006
2013-05-01,32.50170935483871,41674.83324048,238.20000000000002,0.25044971899326923
2013-06-01,80.30139966666667,178224.04085184002,230.8,1.0710579378115386
2013-07-01,227.93265483870968,926813.2293216,524.2,5.5697910415961545
2013-08-01,220.61220322580644,856493.666928,364.3,5.147197517596154
2013-09-01,159.06264033333335,504575.72508816,301.5,3.0323060401932693
2013-10-01,105.60063516129033,279170.64393408,130.1,1.6777081967192309
2013-11-01,44.884357333333334,61850.86898472,39.6,0.37169993380240385
2013-12-01,29.775426451612905,28940.08064544,1.9000000000000001,0.17391875387884617
2014-01-01,24.87903580645161,19335.39839496,2.2,0.11619830766201923
2014-02-01,21.656970714285713,8809.79488056,2.7,0.052943478849519235
2014-03-01,23.77921322580645,18815.24517264,88.2,0.1130723868548077
2014-04-01,30.063100333333335,32259.28039776,122.4,0.193865867775
2014-05-01,68.38194935483871,130172.39957016,214.4,0.7822860551091346
2014-06-01,90.95965133333333,209395.4147208,330.3,1.2583859057740385
2014-07-01,153.31162258064515,485107.73156592005,373.7,2.9153108868144235
2014-08-01,170.23245580645164,543449.86991568,311.4,3.2659246990125004
2014-09-01,154.0353,451997.1534672,314.2,2.716329047278846
2014-10-01,123.6718164516129,344527.27413264,234.5,2.0704764070471153
2014-11-01,50.193495999999996,70325.53020144001,26.9,0.4226293882298077
2014-12-01,32.73603225806452,34529.66104608,9.1,0.20750998224807693
2015-01-01,25.723217741935485,21934.21949568,0.0,0.13181622293076925
2015-02-01,22.016951785714287,8627.76449424,0.0,0.051849546239423075
2015-03-01,20.14384935483871,9311.13202968,37.300000000000004,0.05595632229375
2015-04-01,20.62753133333333,9024.5149488,6.9,0.054233863875
2015-05-01,38.70237290322581,53022.53600352001,255.3,0.318645048098077
2015-06-01,74.24910633333334,144649.49021712,239.6,0.869287801785577
2015-07-01,135.9735912903226,408988.5795792,393.8,2.457864059971154
2015-08-01,158.56406129032257,493029.21628800005,401.7,2.9629159632692312
2015-09-01,112.996544,290733.55496208003,201.4,1.7471968447240387
2015-10-01,63.64238741935484,108138.27564,107.9,0.6498694449519231
2015-11-01,58.304152,90800.92435248001,31.2,0.5456786319259616
2015-12-01,37.70915290322581,45901.18537128,28.1,0.2758484697793269
2016-01-01,28.501788387096774,27482.108405760002,0.0,0.16515690147692308
2016-02-01,21.74744172413793,9202.68476496,6.9,0.05530459594326923
2016-03-01,20.70358387096774,9603.65739312,40.7,0.05771428721826923
2016-04-01,16.962486666666667,6521.122494720001,35.0,0.039189438069230774
2016-05-01,40.149706774193554,60283.40341392,264.2,0.3622800685932692
2016-06-01,68.35177733333333,131125.62583728,313.7,0.7880145783490385
2016-07-01,189.10039032258067,649253.9773296,402.0,3.901766690682692
2016-08-01,160.9270016129032,515569.17778560007,379.3,3.0983724626538467
2016-09-01,136.696254,384207.50345904,294.0,2.3089393236721154
2016-10-01,73.81384677419355,141876.7712208,138.0,0.852624827048077
2016-11-01,41.80294033333333,50317.985077920006,13.0,0.30239173724711543
2016-12-01,27.51451064516129,26344.286760960003,0.0,0.15831903101538464
2017-01-01,22.766595161290322,14091.245352000002,0.0,0.08468296485576925
2017-02-01,23.652473214285717,17543.181191040003,41.199999999999996,0.10542777158076924
2017-03-01,18.85334,8714.40157584,14.399999999999999,0.052370201777884616
2017-04-01,22.622735,16278.43769136,100.7,0.09782714958750001
2017-05-01,45.76907580645161,71505.7237368,224.1,0.4297218974567308
2017-06-01,84.31275699999999,182568.14427024,304.3,1.0971643285471155
2017-07-01,198.5174064516129,695894.4191088,355.1,4.182057807144231
2017-08-01,167.8326677419355,548214.0104592,541.4,3.2945553513173076
2017-09-01,162.67975333333334,518857.26560640003,288.6,3.1181326058076926
2017-10-01,87.74261903225806,186950.50039872,212.1,1.1235006033576924
2017-11-01,59.613916333333336,102758.96947680002,45.0,0.6175418838750001
2017-12-01,30.939853548387095,31230.709531200002,1.2,0.18768455247115387
2018-01-01,24.105495483870968,18705.735298080002,0.0,0.11241427462788463
2018-02-01,21.156185357142856,8551.956348,12.399999999999999,0.0513939684375
2018-03-01,18.613384193548388,8333.1723672,12.3,0.05007916086057693
2018-04-01,18.493985666666667,9208.321859520001,63.0,0.055338472713461546
2018-05-01,34.46621612903226,42651.44954064,110.9,0.25631880733557694
2018-06-01,97.92034333333332,236446.70026176,348.7,1.4209537275346154
2018-07-01,152.88283870967743,464727.6034848,493.3,2.7928341555576925
2018-08-01,157.3272870967742,479375.3925144,456.1,2.880861733860577
2018-09-01,157.76400999999998,492282.1746072,213.7,2.958426530091346
2018-10-01,65.08295838709677,110290.94098416,76.5,0.6628061357221153
2018-11-01,46.24854666666667,66185.15487264,66.4,0.39774732495576925
2018-12-01,31.540266774193547,32811.47550288,9.5,0.19718434797403844
2019-01-01,23.145867741935483,16393.15779696,6.2,0.09851657329903846
2019-02-01,19.735711785714283,7684.5458808,11.1,0.046181165149038465
2019-03-01,19.61039322580645,8018.9639582400005,36.4,0.048190889172115385
2019-04-01,19.486843,10990.246536,40.7,0.06604715466346155
2019-05-01,27.588256451612903,30760.300294560002,129.0,0.18485757388557694
2019-06-01,87.655546,194279.91705936,508.4,1.1675475784817309
2019-07-01,165.23811935483872,520843.3143264,490.7,3.13006799475
2019-08-01,181.09114193548388,602313.5724624001,424.0,3.619672911432693
2019-09-01,169.09418333333332,532186.4446848,351.0,3.1982358454615385
2019-10-01,97.20109096774193,235946.53394496,123.10000000000001,1.4179479203423078
2019-11-01,72.77073833333334,150047.14412448002,102.4,0.901725625748077
2019-12-01,51.57183322580645,79219.38346704001,38.8,0.4760780256432693
2020-01-01,27.491639677419354,26779.72219344,6.9,0.1609358304894231
2020-02-01,22.12768275862069,10081.168061760001,9.0,0.06058394267884616
2020-03-01,18.479764193548387,6753.60930384,1.8,0.040586594374038464
2020-04-01,17.766300333333334,6555.51589824,26.7,0.039396129196153845
2020-05-01,28.022902903225805,31980.497695200003,215.8,0.1921904909567308
2020-06-01,78.58197433333333,174426.43350816,295.0,1.0482357782942309
2020-07-01,171.30325129032258,597002.5494158401,511.9,3.587755705624039
2020-08-01,173.81669774193546,572901.6769128001,483.6,3.442918731447116
2020-09-01,159.84582333333336,500012.2806552,421.9,3.0048814943221154
2020-10-01,105.14237806451612,258792.96614832003,145.4,1.5552461907951924
2020-11-01,45.81684,61418.250544320006,12.1,0.3691000633673077
2020-12-01,28.710997096774193,27683.83246464,5.7,0.16636918548461538
